Date,Target,MSFT,AMD
2019-04-04,0.3814174270188697,0.38264484732772397,0.576787773928032
2019-04-05,0.39360118602657623,0.39487651073729424,0.570339943121926
2019-04-08,0.42243308197332086,0.3957996817078384,0.5439625120772269
2019-04-09,0.41685267001301396,0.38079850538663695,0.46834698309806666
2019-04-10,0.4272692883359701,0.4018001891622345,0.5029308028762718
2019-04-11,0.411737315634217,0.40503120678369653,0.5005861957452407
2019-04-12,0.41099324954546357,0.41933988371382913,0.5041031357501093
2019-04-15,0.41434147254010445,0.421647891915629,0.4736224810303351
2019-04-16,0.41452752161437023,0.4151857182005205,0.5087924672454591
2019-04-17,0.45061387126429,0.4382644154966804,0.4830011440210349
2019-04-18,0.4574032673859554,0.4751904696427198,0.4941383063224909
2019-04-22,0.4636346464931336,0.4841911385095248,0.5234466281684276
2019-04-23,0.4910713696953495,0.5229633499670734,0.5111370743764903
2019-04-24,0.48809525414983423,0.5130395101297247,0.5398592297855083
2019-04-25,0.470610091689065,0.6085851323062479,0.49296597344865334
2019-04-26,0.4614955471687556,0.6256634836988924,0.5058615764442218
2019-04-29,0.4643787125818868,0.6228941554168399,0.49472453137605354
2019-04-30,0.42773434591747983,0.6420495203300471,0.49120741552125335
2019-05-01,0.5193452486276067,0.5792752559762167,0.44314176769391733
2019-05-02,0.5066033423971028,0.5407338776490245,0.5298945175911773
2019-05-03,0.5307849415465598,0.6028154579822078,0.5257912352994587
2019-05-06,0.5003719632899246,0.585506435010088,0.478897978962604
2019-05-07,0.44810267379138025,0.5248095303572797,0.4343493297567802
2019-05-08,0.44847463243100805,0.5245788587778044,0.45955448654428577
2019-05-09,0.42819940349898933,0.5243480256474484,0.4665884251706669
2019-05-10,0.39527522776944446,0.5619662330040969,0.5105509079395716
2019-05-13,0.28869049958036186,0.4747287803033102,0.4097303394061935
2019-05-14,0.3160342726501939,0.5065774979654969,0.47303631459341666
2019-05-15,0.337053558370372,0.5363488790053594,0.48827664195330356
2019-05-16,0.3292410969533033,0.6035077958223951,0.5134817987408091
2019-05-17,0.31919643726997493,0.58366043924946,0.4835873104579538
2019-05-20,0.2642298919236612,0.5409647107793805,0.43552166263061776
2019-05-21,0.2968750684465562,0.5566582480194668,0.4747948139041729
2019-05-22,0.26134673581112366,0.5744287526227203,0.4783118125256851
2019-05-23,0.23232893029901724,0.5400415398088372,0.41676439526586195
2019-05-24,0.22591149281697942,0.5414262154892118,0.42145372676121196
2019-05-28,0.21902900705402595,0.539580058177703,0.5744430495637134
2019-05-29,0.21112358620397953,0.5114240013189937,0.5181711302361589
2019-05-30,0.21968011370980145,0.5296561952616567,0.5146541902312904
2019-05-31,0.1896392336016981,0.48234479656843776,0.4783118125256851
2019-06-03,0.17317714573692555,0.3937225066363945,0.48827664195330356
2019-06-04,0.2321428719241576,0.4703439662892235,0.6049237629001312
2019-06-05,0.259114537544864,0.531964041912576,0.6008205978417
2019-06-06,0.2840402027830744,0.5778906033745388,0.7368112112068459
2019-06-07,0.3298920641001746,0.6605122012226072,0.7713950309850508
2019-06-10,0.35249258093974123,0.6882069149223669,0.8194606788123868
2019-06-11,0.37323286745326945,0.6766675662742871,0.7713950309850508
2019-06-12,0.3674665366270071,0.6625895378449322,0.7579132029359201
2019-06-13,0.36709443847847534,0.6817449027581395,0.7116059958026966
2019-06-14,0.3539807038166538,0.6847449026196673,0.6512309700333547
2019-06-17,0.3646763306468537,0.6939765892464069,0.5832356633507818
2019-06-18,0.4070870188369293,0.7472883338431417,0.6565064679656234
2019-06-19,0.40169265595088843,0.7595199972527111,0.6594372415335732
2019-06-20,0.4164807113733864,0.7885990404523864,0.6307150861245554
2019-06-21,0.41015623332432627,0.7890607067130988,0.5773739403649509
2019-06-24,0.40829614250719226,0.8077544053655936,0.5867526033556507
2019-06-25,0.3803014022904889,0.7073619336551147,0.5633060044955449
2019-06-26,0.4196428759931674,0.7189012823031944,0.625439588192287
2019-06-27,0.41908485897868,0.7239786187870467,0.6735052360196228
2019-06-28,0.40215771353239793,0.719593966323842,0.6518171364702736
2019-07-01,0.43591891478367395,0.759289002571474,0.7004689507345281
2019-07-02,0.44689355012111753,0.7800600378462939,0.7028135578655592
2019-07-03,0.46251862176475256,0.8003694068604013,0.6998827842976096
2019-07-05,0.4608444405129801,0.7911377202336616,0.7180538852254463
2019-07-08,0.4216890158845674,0.7888300582123215,0.7497069314357019
2019-07-09,0.4330357493705428,0.7772907095642414,0.8147714645503246
2019-07-10,0.451543846918405,0.8093700757272062,0.8522860578964799
2019-07-11,0.4377790056008082,0.8220630822957262,0.8094959080014124
2019-07-12,0.4521949535741805,0.8336024309438059,0.8182882873219057
2019-07-15,0.46995912454219346,0.8336024309438059,0.8874559268783158
2019-07-16,0.46335563798588986,0.791599386494374,0.8558028806680609
2019-07-17,0.45266001115569,0.7729056878418787,0.8411487197450926
2019-07-18,0.47414436375797164,0.7763673539641189,0.8059788507632561
2019-07-19,0.4455914670178769,0.7809830241872588,0.7772565781209506
2019-07-22,0.4886532618637278,0.8227554201359135,0.7971862369761877
2019-07-23,0.5037201769839716,0.8426030998106109,0.8347011234055617
2019-07-24,0.5021390946740811,0.8756058215736982,0.8710433838778793
2019-07-25,0.4867931710465936,0.8633741350854307,0.8452518848035238
2019-07-26,0.4934896077352813,0.8899144985038303,0.8657678273289671
2019-07-29,0.511532647701634,0.8827601715781133,0.834114839735355
2019-07-30,0.5031621692700781,0.8670668189676056,0.8569752721585422
2019-07-31,0.5427826421794066,0.7729056878418787,0.6565064679656234
2019-08-01,0.4999069057084151,0.8142164175298214,0.621922648187418
2019-08-02,0.4588913902628682,0.7874450363514862,0.5973036578368316
2019-08-05,0.3595609762680565,0.6792062460555623,0.5123094658669716
2019-08-06,0.39360118602657623,0.7364412999565513,0.5633060044955449
2019-08-07,0.4125743318553541,0.7500576621251942,0.5826494969138631
2019-08-08,0.4534039377355392,0.8333717593643306,0.8599060457264922
2019-08-09,0.43071060097189906,0.8061390811844413,0.8757325981399415
2019-08-12,0.4259672145333233,0.7618276592740512,0.7725673638588884
2019-08-13,0.5049293006542344,0.826679098699326,0.753810096494133
2019-08-14,0.4470795991953833,0.7200552864040946,0.6441969141736861
2019-08-15,0.43768604616783047,0.7131316079791543,0.6107854272693187
2019-08-16,0.4819568251750401,0.7696746932991139,0.699296559244047
2019-08-19,0.5177641663177162,0.822294100055661,0.716881552351609
2019-08-20,0.5178571257506936,0.7957533904568015,0.6723328445291414
2019-08-21,0.5390624605451382,0.8310637511625307,0.7297772725804648
2019-08-22,0.5373884281028631,0.8077544053655936,0.7415005427021957
2019-08-23,0.4460565245993864,0.7064389242354516,0.6031653222060187
2019-08-26,0.4818638657420624,0.7539809945081464,0.646541638538005
2019-08-27,0.46019347336610883,0.7606740013536113,0.641852307042655
2019-08-28,0.4729352400877087,0.7565196742894216,0.6758499603839416
2019-08-29,0.505301268594456,0.8156010701314984,0.7151231116574965
2019-08-30,0.5027902013298564,0.8096007473066811,0.7151231116574965
2019-09-03,0.4745163223975992,0.7675973335980912,0.6828838990103225
2019-09-04,0.5069754405456346,0.8042927392433539,0.6858147898115599
2019-09-05,0.5450148404456665,0.8601431405426658,0.7180538852254463
2019-09-06,0.5448287913714007,0.8382184473474057,0.6629541815384419
2019-09-09,0.5532923594442445,0.8017540594620787,0.6594372415335732
2019-09-10,0.5768228519379264,0.7685206891982141,0.6436107477367676
2019-09-11,0.6409039325039552,0.7694436755391787,0.6160609252015872
2019-09-12,0.6362536357066677,0.8017540594620787,0.6424383562462863
2019-09-13,0.5958890967085861,0.7971383892389388,0.670574462451673
2019-09-16,0.6065847235387856,0.7742903635222538,0.6787807339518912
2019-09-17,0.6140252263162269,0.798753713420091,0.688159396942591
2019-09-18,0.6332775201611525,0.8248327567582385,0.6547479100382234
2019-09-19,0.6164434736567523,0.8836835040995381,0.6471278049749236
2019-09-20,0.586402454039745,0.8460651121133105,0.6330596932555865
2019-09-23,0.595610088201342,0.8391414336883707,0.6676435130337919
2019-09-24,0.5859373964582355,0.7985230649193138,0.6019929307155376
2019-09-25,0.6170944408036241,0.8442187932509211,0.6031653222060187
2019-09-26,0.6064917641058081,0.8483727741346505,0.5990620399143001
2019-09-27,0.596540203364361,0.8066004012646939,0.5550995571453952
2019-09-30,0.6444382045728614,0.8366027769857936,0.5709261095588447
2019-10-01,0.6502045260985305,0.7913687149148987,0.557444281509714
2019-10-02,0.5978422864676016,0.7355179674351269,0.5310667332317272
2019-10-03,0.6151413905535112,0.7731363594213541,0.552754950014364
2019-10-04,0.6727119532968091,0.8156010701314984,0.5720984424326823
2019-10-07,0.6731770108783186,0.7925223728353386,0.5674091109373323
2019-10-08,0.648437394714374,0.7590583309919992,0.5263774603530211
2019-10-09,0.6728980023710749,0.8183707445940107,0.5398592297855083
2019-10-10,0.7013577908686939,0.8382184473474057,0.5351698982901583
2019-10-11,0.7582775259740235,0.8516037917561134,0.6154747587646683
2019-10-14,0.7551152125447449,0.8486037918945857,0.6611957994609732
2019-10-15,0.7499999976748515,0.8952228527476178,0.6723328445291414
2019-10-16,0.7411643221528821,0.8684514946479807,0.6776083424614101
2019-10-17,0.7496278995263199,0.8518347864373506,0.6969518348797283
2019-10-18,0.760137616791158,0.7992154027595015,0.6869870054521099
2019-10-21,0.798269966823574,0.8227554201359135,0.7491206477654953
2019-10-22,0.7931547519536801,0.7752133498632188,0.7186400516623652
2019-10-23,0.8231025331199024,0.7952920472978509,0.7098476137252279
2019-10-24,0.8268228542630744,0.8576044607613906,0.7309494882210148
2019-10-25,0.8547246350468001,0.875836493153173,0.788979965475969
2019-10-28,0.8776971105259941,0.9556889242700697,0.8464242762940051
2019-10-29,0.8241255984153053,0.9243018959472926,0.8077372914573684
2019-10-30,0.8238465992086557,0.96538195405576,0.8135990730598435
2019-10-31,0.874999863978819,0.9367642309363378,0.8604923293966982
2019-11-01,0.9406621663636421,0.9448419134621773,0.9167642487242527
2019-11-04,0.9562870984983736,0.963997278375385,0.9988276671261629
2019-11-05,0.9528459253713484,0.9619202879335202,0.9906213956259442
2019-11-06,0.9538688511578477,0.9526886013067801,0.9777256167804447
2019-11-07,0.9742371790317486,0.95730427152992,0.9982413834559563
2019-11-08,0.9808408050969559,0.9965383338777598,0.9988276671261629
2019-11-11,1.0,1.0,1.0000000000000002
